Timestamp x y z qx qy qz qw
1547562346236943 375.769 -3.56873 0 0 0 -0.0520461 1.00438
1547562346488725 377.976 -3.73333 0 0 0 -0.0477509 0.986811
1547562346739622 380.207 -3.94722 0 0 0 -0.0456025 1.00355
1547562346991495 382.398 -4.15443 0 0 0 -0.0434511 0.977178
1547562347241735 384.56 -4.38559 0 0 0 -0.0481384 1.18323
1547562347491852 386.715 -4.5482 0 0 0 -0.0396176 1.03021
1547562347741897 388.755 -4.72142 0 0 0 -0.0362394 0.999174
1547562347991342 390.819 -4.94289 0 0 0 -0.0336036 0.998558
1547562348240218 392.857 -5.20629 0 0 0 -0.0336802 1.01238
1547562348490405 394.969 -5.4344 0 0 0 -0.0350663 1.00604
1547562348738674 396.931 -5.59715 0 0 0 -0.0331038 0.979099
1547562348987645 398.919 -5.7681 0 0 0 -0.034191 0.992186
1547562349236624 400.879 -5.9521 0 0 0 -0.0348309 1.00035
1547562349484935 402.755 -6.07449 0 0 0 -0.0360679 1.00612
1547562349733354 404.565 -6.3175 0 0 0 -0.0414258 1.04281
1547562349982730 406.352 -6.47698 0 0 0 -0.044036 1.00152
1547562350233946 408.159 -6.67805 0 0 0 -0.0493328 0.973689
1547562350483772 409.872 -6.87843 0 0 0 -0.0586537 1.04554
1547562350733696 411.569 -7.14156 0 0 0 -0.0612879 0.998196
1547562350983655 413.22 -7.403 0 0 0 -0.0677601 0.990426
1547562351233287 414.843 -7.66116 0 0 0 -0.0753464 0.997418
1547562351483263 416.307 -7.96625 0 0 0 -0.0919851 1.07305
1547562351733028 417.611 -8.20139 0 0 0 -0.109142 1.02552
1547562351983077 418.946 -8.5261 0 0 0 -0.129705 0.981197
1547562352234904 420.188 -8.95266 0 0 0 -0.207426 1.24784
1547562352487593 421.285 -9.412 0 0 0 -0.214317 0.991221
1547562352739953 422.185 -10.0453 0 0 0 -0.274999 1.01864
1547562352990705 422.977 -10.8022 0 0 0 -0.323489 0.984629
1547562353241664 423.644 -11.5651 0 0 0 -0.368283 0.945486
1547562353490906 424.338 -12.3264 0 0 0 -0.418169 0.918643
1547562353739620 424.702 -13.309 0 0 0 -0.466595 0.891902
1547562353987721 425.14 -14.1536 0 0 0 -0.510577 0.857423
1547562354235685 425.491 -15.1067 0 0 0 -0.556229 0.81311
1547562354483619 426.241 -15.9348 0 0 0 -0.606939 0.79366
1547562354731269 426.319 -16.8396 0 0 0 -0.578065 0.667757
1547562354980784 426.201 -17.8995 0 0 0 -0.623931 0.641367
1547562355233309 426.024 -18.8236 0 0 0 -0.73781 0.6746
1547562355484249 425.921 -19.7376 0 0 0 -0.899216 0.737374
1547562355736169 425.438 -20.6814 0 0 0 -0.778304 0.557978
1547562355987468 425.013 -21.6057 0 0 0 -0.848113 0.52822
1547562356238891 426.57 -22.2818 0 0 0 -0.64994 0.384763
1547562356491148 425.647 -23.222 0 0 0 -1.11579 0.570937
1547562356743079 425.54 -23.9806 0 0 0 -1.65468 0.747218
1547562356993907 424.802 -24.9377 0 0 0 -0.927233 0.377171
1547562357245859 423.641 -25.8024 0 0 0 -1.28024 0.473773
1547562357498347 422.51 -26.6668 0 0 0 -1.24206 0.429316
1547562357751718 421.298 -27.544 0 0 0 -1.00862 0.325503
1547562358004193 419.992 -28.3937 0 0 0 -0.957613 0.287322
1547562358255167 418.534 -29.1726 0 0 0 -1.28673 0.37296
1547562358503128 417.149 -30.0538 0 0 0 -1.14355 0.326015
1547562358751039 415.661 -30.8828 0 0 0 -1.43747 0.406628
1547562358998597 414.062 -31.7988 0 0 0 -1.08762 0.307174
1547562359244881 412.447 -32.7722 0 0 0 -1.04017 0.293722
1547562359491536 410.788 -33.7392 0 0 0 -0.950484 0.267413
1547562359739089 409.041 -34.7194 0 0 0 -0.963752 0.269047
1547562359989334 407.234 -35.728 0 0 0 -0.95073 0.264267
1547562360239780 405.487 -36.8038 0 0 0 -0.960514 0.265343
1547562360490669 403.719 -37.8028 0 0 0 -0.964224 0.264502
1547562360742200 401.948 -38.7727 0 0 0 -0.965244 0.262588
1547562360993486 400.192 -39.794 0 0 0 -0.961549 0.257817
1547562361246584 398.426 -40.7567 0 0 0 -0.959059 0.256285
1547562361499786 396.737 -41.6735 0 0 0 -0.966614 0.257237
1547562361751315 395.059 -42.563 0 0 0 -0.969788 0.256169
1547562362001293 393.413 -43.5072 0 0 0 -0.975877 0.255226
1547562362251078 391.752 -44.4156 0 0 0 -0.962491 0.250444
1547562362500959 390.11 -45.2822 0 0 0 -0.966529 0.249515
1547562362750939 388.509 -46.1815 0 0 0 -0.992449 0.256671
1547562363000511 386.898 -47.0161 0 0 0 -0.959564 0.247413
1547562363250694 385.35 -47.8215 0 0 0 -0.968487 0.249051
1547562363501361 383.823 -48.6155 0 0 0 -0.968928 0.248593
1547562363752481 382.32 -49.3661 0 0 0 -0.968781 0.248019
1547562364004334 380.885 -50.1472 0 0 0 -0.969093 0.247833
1547562364255070 379.454 -50.8527 0 0 0 -0.970081 0.247118
1547562364505510 378.07 -51.592 0 0 0 -0.968157 0.245545
1547562364756141 376.719 -52.2595 0 0 0 -0.974489 0.246873
1547562365006317 375.37 -52.9073 0 0 0 -0.96945 0.243897
1547562365256201 374.147 -53.5462 0 0 0 -0.961893 0.243591
1547562365505636 372.902 -54.2223 0 0 0 -1.24972 0.317982
1547562365755104 371.709 -54.8317 0 0 0 -0.950643 0.242614
1547562366004546 370.534 -55.4707 0 0 0 -1.00646 0.257393
1547562366252900 369.443 -55.9966 0 0 0 -0.978341 0.250007
1547562366501735 368.289 -56.6376 0 0 0 -1.15658 0.295314
1547562366750313 367.153 -57.2152 0 0 0 -0.966738 0.242977
1547562366998658 366.063 -57.7432 0 0 0 -0.997831 0.24931
1547562367247231 364.982 -58.3578 0 0 0 -1.07465 0.270879
1547562367497505 363.875 -58.9262 0 0 0 -1.19772 0.300492
1547562367748031 362.835 -59.456 0 0 0 -1.05261 0.263709
1547562367997876 361.804 -60.0334 0 0 0 -1.2606 0.311619
1547562368248279 360.819 -60.5859 0 0 0 -1.13334 0.284868
1547562368497947 359.74 -61.1045 0 0 0 -1.09014 0.27206
1547562368747572 358.732 -61.6536 0 0 0 -1.09528 0.275187
1547562368997585 357.673 -62.222 0 0 0 -1.18722 0.296882
1547562369246921 356.555 -62.7683 0 0 0 -0.980133 0.244104
1547562369496593 355.473 -63.3043 0 0 0 -0.869265 0.216877
1547562369747693 354.348 -63.9998 0 0 0 -0.862596 0.215501
1547562369999740 353.266 -64.5585 0 0 0 -0.976362 0.238901
1547562370250778 352.157 -65.1673 0 0 0 -1.11645 0.276399
1547562370501881 351.056 -65.7266 0 0 0 -0.806051 0.200213
1547562370752146 350.067 -66.2304 0 0 0 -0.997183 0.247318
1547562371002622 348.963 -66.7935 0 0 0 -1.40258 0.345427
1547562371253092 347.842 -67.3699 0 0 0 -1.1589 0.286594
1547562371502980 346.71 -67.9459 0 0 0 -1.05471 0.259453
1547562371752350 345.561 -68.4184 0 0 0 -1.0035 0.248171
1547562372001675 344.38 -69.0223 0 0 0 -0.966331 0.237988
1547562372250538 343.254 -69.6168 0 0 0 -1.00348 0.247329
1547562372499881 342.139 -70.2235 0 0 0 -1.21436 0.295704
1547562372748244 340.912 -70.7743 0 0 0 -1.02704 0.250197
1547562372996074 339.68 -71.4264 0 0 0 -1.27981 0.310262
1547562373245056 338.452 -72.0866 0 0 0 -0.938566 0.226046
1547562373495763 337.195 -72.7476 0 0 0 -0.992075 0.235586
1547562373745126 335.908 -73.3746 0 0 0 -0.960494 0.224833
1547562373994533 334.557 -73.9752 0 0 0 -0.909708 0.209867
1547562374244320 333.208 -74.5487 0 0 0 -0.989459 0.225559
1547562374493357 331.785 -75.1911 0 0 0 -0.978988 0.22049
1547562374742257 330.391 -75.8309 0 0 0 -0.984242 0.216676
1547562374992292 328.911 -76.4712 0 0 0 -0.982992 0.214176
1547562375241482 327.463 -77.1029 0 0 0 -0.968937 0.206774
1547562375491807 325.92 -77.7352 0 0 0 -0.996369 0.212169
1547562375743424 324.305 -78.3769 0 0 0 -0.979235 0.20935
1547562375995108 322.68 -79.1018 0 0 0 -0.983341 0.208614
1547562376246017 321.037 -79.7697 0 0 0 -0.981326 0.206105
1547562376496457 319.344 -80.4705 0 0 0 -0.985794 0.20634
1547562376746642 317.653 -81.152 0 0 0 -0.99519 0.209727
1547562376996928 315.98 -81.8685 0 0 0 -1.04947 0.219535
1547562377246536 314.197 -82.6233 0 0 0 -1.21156 0.250186
1547562377496338 312.476 -83.3082 0 0 0 -1.02946 0.209969
1547562377745470 310.665 -84.0178 0 0 0 -1.12724 0.227257
1547562377994148 308.864 -84.7776 0 0 0 -1.02903 0.202242
1547562378243316 307.044 -85.5048 0 0 0 -1.34356 0.262639
1547562378492086 305.255 -86.1411 0 0 0 -1.15985 0.224675
1547562378740680 303.395 -86.8893 0 0 0 -0.985132 0.189905
1547562378989309 301.495 -87.6134 0 0 0 -0.981717 0.187817
1547562379238991 299.615 -88.3442 0 0 0 -0.98994 0.188745
1547562379489539 297.7 -89.0596 0 0 0 -0.986266 0.188199
1547562379738860 295.866 -89.8251 0 0 0 -0.986428 0.189186
1547562379988708 293.964 -90.509 0 0 0 -0.992629 0.190807
1547562380238800 292.046 -91.2345 0 0 0 -1.02235 0.199196
1547562380487906 290.155 -91.9474 0 0 0 -0.987316 0.195807
1547562380737927 288.221 -92.7135 0 0 0 -0.981653 0.197612
1547562380987102 286.314 -93.4429 0 0 0 -0.973277 0.200506
1547562381236272 284.377 -94.256 0 0 0 -1.10086 0.228095
1547562381487096 282.441 -95.0665 0 0 0 -1.03825 0.218169
1547562381739222 280.538 -95.8659 0 0 0 -0.991251 0.211829
1547562381990395 278.608 -96.7534 0 0 0 -1.04158 0.223419
1547562382241472 276.66 -97.5881 0 0 0 -1.07012 0.229945
1547562382492048 274.73 -98.4695 0 0 0 -0.975592 0.210449
1547562382742454 272.785 -99.3166 0 0 0 -0.978466 0.212251
1547562382992619 270.868 -100.197 0 0 0 -0.977201 0.214648
1547562383241741 268.897 -101.101 0 0 0 -0.974396 0.21722
1547562383490737 266.98 -101.993 0 0 0 -0.979085 0.220881
1547562383740308 265.08 -102.905 0 0 0 -1.0526 0.237794
1547562383989041 263.101 -103.852 0 0 0 -1.00192 0.227786
1547562384237829 261.13 -104.806 0 0 0 -0.95687 0.22139
1547562384486223 259.134 -105.699 0 0 0 -0.985879 0.228719
1547562384734148 257.151 -106.698 0 0 0 -0.96444 0.227757
1547562384983573 255.149 -107.739 0 0 0 -1.0131 0.241071
1547562385234297 253.13 -108.662 0 0 0 -1.03114 0.247426
1547562385483963 251.145 -109.691 0 0 0 -0.987838 0.237833
1547562385733619 249.111 -110.656 0 0 0 -0.936304 0.222163
1547562385983377 247.064 -111.675 0 0 0 -1.08046 0.257329
1547562386233639 244.977 -112.585 0 0 0 -0.929778 0.219562
