Timestamp x y z qx qy qz qw
1547562302777204 11.8115 2.1292 0 0 0 0.0576196 0.999903
1547562303025790 13.0245 2.15948 0 0 0 0.0475833 1.0012
1547562303276691 14.3325 2.24243 0 0 0 0.0431303 1.07942
1547562303526958 15.6878 2.30362 0 0 0 0.03134 0.997832
1547562303778868 17.1199 2.35932 0 0 0 0.0227358 1.00357
1547562304030758 18.5511 2.33807 0 0 0 0.0158139 1.03715
1547562304280697 20.0862 2.33827 0 0 0 0.0114027 0.997947
1547562304531268 21.6922 2.34737 0 0 0 0.00812998 0.998563
1547562304781616 23.3327 2.38034 0 0 0 0.00773086 0.968573
1547562305031620 25.0122 2.38727 0 0 0 0.00940595 1.00628
1547562305280553 26.7477 2.40563 0 0 0 0.00773055 1.01733
1547562305531459 28.4847 2.3957 0 0 0 0.00531224 1.00119
1547562305778742 30.2599 2.3621 0 0 0 0.0044103 0.999357
1547562306027387 32.0618 2.31072 0 0 0 0.0035972 0.99854
1547562306276356 33.8609 2.32381 0 0 0 0.00399841 1.01113
1547562306523864 35.6771 2.28683 0 0 0 0.00320902 1.00734
1547562306772906 37.4424 2.27847 0 0 0 0.00373169 1.00379
1547562307023652 39.2824 2.24928 0 0 0 0.00410882 0.999878
1547562307273320 41.0515 2.22025 0 0 0 0.00420162 1.00079
1547562307522347 42.904 2.20442 0 0 0 0.00392622 0.99991
1547562307772498 44.8033 2.15418 0 0 0 0.00225252 1.00413
1547562308021383 46.7285 2.13257 0 0 0 0.00292848 1.0036
1547562308270907 48.5677 2.10433 0 0 0 0.00507232 1.00608
1547562308520390 50.4033 2.06999 0 0 0 0.00229696 0.997674
1547562308769572 52.3938 2.07336 0 0 0 0.000720539 1.00558
1547562309019521 54.3446 2.05101 0 0 0 0.00111101 0.99998
1547562309269865 56.3563 1.93792 0 0 0 0.00107172 1.0012
1547562309522039 58.3528 1.92581 0 0 0 0.00150311 1.00776
1547562309773713 60.3581 1.89359 0 0 0 -0.000401876 0.979476
1547562310023863 62.386 1.85842 0 0 0 0.000548969 0.986246
1547562310274548 64.3672 1.7848 0 0 0 -0.00165743 0.996586
1547562310524277 66.3419 1.7908 0 0 0 -0.00324885 0.995581
1547562310774459 68.38 1.72258 0 0 0 -0.00331336 1.01976
1547562311023701 70.5048 1.63086 0 0 0 -0.00253532 1.0005
1547562311273312 72.6025 1.55689 0 0 0 -0.00272444 0.999891
1547562311521734 74.7268 1.38876 0 0 0 -0.00623192 1.08306
1547562311771019 76.8613 1.25636 0 0 0 -0.0055557 0.996244
1547562312020290 79.0422 1.20575 0 0 0 -0.00527258 1.00002
1547562312269234 81.21 1.11572 0 0 0 -0.00558545 1.00189
1547562312517449 83.3781 1.11602 0 0 0 -0.00537128 1.00593
1547562312765935 85.5226 1.00618 0 0 0 -0.00622679 1.00331
1547562313014476 87.6665 1.0277 0 0 0 -0.00462188 1.01655
1547562313263021 89.7355 1.01093 0 0 0 -0.00258458 1.00115
1547562313512979 91.9432 0.932984 0 0 0 -0.00699873 1.07007
1547562313763277 94.2065 0.881957 0 0 0 -0.00723698 0.97737
1547562314012261 96.3647 0.889139 0 0 0 -0.00766178 1.01692
1547562314262713 98.399 0.869286 0 0 0 -0.00770987 0.9952
1547562314512031 100.357 0.809605 0 0 0 -0.00714408 1.00051
1547562314761369 102.622 0.759808 0 0 0 -0.00844334 0.987406
1547562315011427 104.858 0.660377 0 0 0 -0.00763068 1.02303
1547562315260724 107.101 0.567316 0 0 0 -0.00787694 1.02192
1547562315510949 109.366 0.50155 0 0 0 -0.00683534 0.997138
1547562315763637 111.659 0.387751 0 0 0 -0.00786914 1.02513
1547562316014652 113.933 0.260975 0 0 0 -0.00701297 1.00047
1547562316265054 116.183 0.232487 0 0 0 -0.00467331 1.01303
1547562316516388 118.432 0.161322 0 0 0 -0.0041869 1.01632
1547562316766386 120.509 0.148705 0 0 0 -0.00521615 0.993986
1547562317016212 122.772 0.0757965 0 0 0 -0.00494652 0.997862
1547562317266132 125.031 0.0737326 0 0 0 -0.00417329 0.999656
1547562317515612 127.2 0.0546666 0 0 0 -0.00204489 1.00103
1547562317765054 129.416 0.0211841 0 0 0 -0.00103816 1.00199
1547562318013900 131.652 0.0842243 0 0 0 -0.00128628 0.985798
1547562318262468 133.874 0.0216975 0 0 0 -0.000569076 0.997534
1547562318511381 136.09 0.00161558 0 0 0 0.00373029 1.01495
1547562318760042 138.302 -0.0199089 0 0 0 0.00633603 1.02921
1547562319008151 140.577 0.0435231 0 0 0 0.00810158 1.00333
1547562319256403 142.839 0.00715776 0 0 0 0.00909 1.03097
1547562319505415 145.094 -0.00868663 0 0 0 0.00946415 0.999985
1547562319756158 147.314 -0.0332784 0 0 0 0.00944332 1.00148
1547562320005520 149.566 -0.0117685 0 0 0 0.0139096 1.06568
1547562320255266 151.821 0.00459146 0 0 0 0.0143774 1.01619
1547562320504881 154.117 -0.0193368 0 0 0 0.0141131 0.999967
1547562320755010 156.282 0.0970956 0 0 0 0.0149052 0.954161
1547562321004912 158.501 0.0847349 0 0 0 0.0142875 1.06303
1547562321254293 160.702 0.0884434 0 0 0 0.0132158 1.00424
1547562321504208 162.979 0.0386781 0 0 0 0.0122193 1.00642
1547562321752994 165.269 0.0844754 0 0 0 0.0122382 1.02386
1547562322003770 167.502 0.141841 0 0 0 0.0118895 1.00172
1547562322255775 169.696 0.188718 0 0 0 0.011722 0.999936
1547562322506791 171.969 0.296838 0 0 0 0.0114143 1.00252
1547562322757402 174.194 0.257379 0 0 0 0.0120975 1.01856
1547562323008447 176.425 0.345579 0 0 0 0.0123514 1.00138
1547562323258251 178.623 0.380851 0 0 0 0.012198 1.01587
1547562323508107 180.821 0.321004 0 0 0 0.0132027 1.02802
1547562323758536 182.986 0.35007 0 0 0 0.0141319 1.00234
1547562324007318 185.14 0.37537 0 0 0 0.0175302 1.00051
1547562324256349 187.295 0.456244 0 0 0 0.0193499 0.992437
1547562324504799 189.428 0.453538 0 0 0 0.0223085 0.997449
1547562324753886 191.59 0.545055 0 0 0 0.0290893 1.02648
1547562325002322 193.752 0.627348 0 0 0 0.0348141 1.00015
1547562325250777 195.868 0.82316 0 0 0 0.0416009 1.0713
1547562325499250 198.032 0.993596 0 0 0 0.046662 1.02593
1547562325748583 199.985 1.17701 0 0 0 0.048317 1.03662
1547562325998994 202.203 1.37674 0 0 0 0.0500427 0.988491
1547562326248747 204.354 1.65291 0 0 0 0.0513076 1.02132
1547562326497947 206.428 1.80372 0 0 0 0.0490298 1.0027
1547562326748181 208.527 2.00275 0 0 0 0.0474209 0.998643
1547562326997756 210.692 2.14488 0 0 0 0.045025 0.999473
1547562327247086 212.791 2.30042 0 0 0 0.0435505 0.994393
1547562327496974 214.908 2.34904 0 0 0 0.0412706 1.05874
1547562327746631 217.037 2.49673 0 0 0 0.0380293 1.01383
1547562327996995 219.172 2.64688 0 0 0 0.0387554 0.992232
1547562328249199 221.295 2.77161 0 0 0 0.0403795 0.999122
1547562328500162 223.446 2.90275 0 0 0 0.0409212 1.00083
1547562328750680 225.609 2.93524 0 0 0 0.0430419 1.01747
1547562329001415 227.743 3.10567 0 0 0 0.0435082 1.00672
1547562329252059 229.914 3.23305 0 0 0 0.0434376 0.999015
1547562329502282 232.024 3.35653 0 0 0 0.0441566 0.998221
1547562329752091 234.163 3.48152 0 0 0 0.0460504 1.0084
1547562330001356 236.33 3.60288 0 0 0 0.0461932 1.02577
1547562330250650 238.576 3.72142 0 0 0 0.0452844 0.997715
1547562330499310 239.941 3.87106 0 0 0 0.0444035 0.975189
1547562330747501 242.1 3.99765 0 0 0 0.0476489 1.01041
1547562330996153 244.149 4.14235 0 0 0 0.0472679 1.00346
1547562331244651 246.189 4.29523 0 0 0 0.0434896 0.986622
1547562331493490 248.378 4.47752 0 0 0 0.0426225 0.99378
1547562331743572 250.489 4.64151 0 0 0 0.0406184 0.999454
1547562331993652 252.412 4.67288 0 0 0 0.0386556 1.00235
1547562332243256 254.602 4.80427 0 0 0 0.036745 1.00248
1547562332493225 256.737 4.97006 0 0 0 0.0387536 1.01678
1547562332742551 258.893 5.04268 0 0 0 0.0396421 1.0325
1547562332992087 260.979 5.16463 0 0 0 0.0373904 1.01354
1547562333241827 263.048 5.2808 0 0 0 0.0381108 1.00215
1547562333492118 265.245 5.40255 0 0 0 0.0357355 0.988761
1547562333741407 267.488 5.47408 0 0 0 0.0349174 0.99989
1547562333991138 269.701 5.58781 0 0 0 0.0335456 0.991647
1547562334241092 271.883 5.72865 0 0 0 0.03468 1.00011
1547562334491554 274.134 5.88871 0 0 0 0.0347264 1.03253
1547562334743584 276.328 6.03881 0 0 0 0.0351509 1.02395
1547562334994378 278.588 6.09872 0 0 0 0.0311237 0.984707
1547562335245294 280.857 6.15716 0 0 0 0.0309701 0.999144
1547562335495625 283.149 6.29127 0 0 0 0.0324028 1.00221
1547562335745244 285.398 6.45816 0 0 0 0.0306516 1.02271
1547562335995194 287.584 6.51183 0 0 0 0.0276796 0.999694
1547562336244460 289.793 6.63064 0 0 0 0.0274278 1.01244
1547562336493039 291.96 6.6806 0 0 0 0.026718 0.999739
1547562336743202 294.194 6.69081 0 0 0 0.0239346 1.00871
1547562336991210 296.448 6.77249 0 0 0 0.0230548 1.00886
1547562337240347 298.606 6.82906 0 0 0 0.0230573 0.9985
1547562337488595 300.925 6.93679 0 0 0 0.0213718 1.05628
1547562337736744 303.259 6.95345 0 0 0 0.0177622 1.00007
1547562337986214 305.542 6.98031 0 0 0 0.0182318 1.00136
1547562338237395 307.836 6.98416 0 0 0 0.0143651 1.31435
1547562338487205 310.23 6.96248 0 0 0 0.00626417 1.05532
1547562338736527 312.579 6.92218 0 0 0 0.000612653 0.99947
1547562338986579 314.865 6.84989 0 0 0 -0.00507899 0.999479
1547562339236173 317.149 6.85938 0 0 0 -0.00660328 1.02978
1547562339485188 319.342 6.76282 0 0 0 -0.0127855 1.06009
1547562339736665 321.551 6.61574 0 0 0 -0.0157208 1.00168
1547562339984048 323.857 6.50828 0 0 0 -0.0173392 1.02292
1547562340235390 326.09 6.36958 0 0 0 -0.0238073 1.05073
1547562340487549 328.401 6.19926 0 0 0 -0.0260663 1.01605
1547562340740182 330.738 5.97912 0 0 0 -0.0299492 1.00385
1547562340989117 333.006 5.76545 0 0 0 -0.033315 0.999908
1547562341240118 335.28 5.54534 0 0 0 -0.0363436 0.999857
1547562341489700 337.361 5.30678 0 0 0 -0.0383215 1.00115
1547562341739741 339.665 5.08984 0 0 0 -0.0423736 1.02731
1547562341989093 341.932 4.92943 0 0 0 -0.044464 1.00102
1547562342237663 344.159 4.60749 0 0 0 -0.0512234 1.13042
1547562342486581 346.469 4.36712 0 0 0 -0.0462947 0.999382
1547562342736123 348.761 4.11174 0 0 0 -0.0482353 1.00734
1547562342984438 351.071 3.8617 0 0 0 -0.0507407 1.00835
1547562343233125 353.33 3.57349 0 0 0 -0.0489094 1.00552
1547562343481676 355.622 3.25844 0 0 0 -0.0504935 1.0229
1547562343730782 357.964 2.97332 0 0 0 -0.0506732 0.99353
1547562343982024 360.228 2.6334 0 0 0 -0.05113 1.01633
1547562344231266 362.459 2.35529 0 0 0 -0.0497591 0.999824
1547562344480999 364.779 2.11724 0 0 0 -0.0466691 0.989901
1547562344730890 367.068 1.75549 0 0 0 -0.0459548 1.01023
1547562344980099 369.388 1.57372 0 0 0 -0.0445611 0.991093
1547562345230003 371.671 1.36621 0 0 0 -0.0453409 0.997494
1547562345479339 373.909 1.25333 0 0 0 -0.0455326 1.03414
1547562345729025 376.182 1.02311 0 0 0 -0.0430186 0.998131
1547562345978466 378.479 0.825228 0 0 0 -0.0412446 0.999966
1547562346228968 380.734 0.573638 0 0 0 -0.0393258 0.999196
1547562346480860 382.992 0.417167 0 0 0 -0.0372486 1.00501
1547562346731867 385.203 0.317631 0 0 0 -0.0332119 0.987365
1547562346983644 387.439 0.169494 0 0 0 -0.0308974 1.00672
1547562347234210 389.635 0.0269152 0 0 0 -0.0290528 0.97765
1547562347484054 391.803 -0.140428 0 0 0 -0.0304078 1.17232
1547562347733983 393.962 -0.239505 0 0 0 -0.0245589 1.03571
1547562347983555 396.006 -0.352582 0 0 0 -0.0215179 0.999553
1547562348232335 398.075 -0.51315 0 0 0 -0.0188924 0.998945
1547562348482597 400.121 -0.716403 0 0 0 -0.0187659 1.01278
1547562348731047 402.238 -0.882207 0 0 0 -0.0202534 1.00688
1547562348979947 404.204 -0.987104 0 0 0 -0.0186689 0.978938
1547562349228728 406.196 -1.09942 0 0 0 -0.0195439 0.991073
1547562349477010 408.161 -1.22561 0 0 0 -0.0200931 1.00075
1547562349725576 410.04 -1.2927 0 0 0 -0.0212452 1.00654
1547562349974927 411.857 -1.48227 0 0 0 -0.0260448 1.04262
1547562350226216 413.647 -1.58907 0 0 0 -0.0292653 1.00155
1547562350475792 415.459 -1.73682 0 0 0 -0.0349818 0.974182
1547562350725575 417.178 -1.88665 0 0 0 -0.0430468 1.04142
1547562350975777 418.882 -2.09967 0 0 0 -0.0465803 0.999017
1547562351225535 420.54 -2.31238 0 0 0 -0.0531652 0.991321
1547562351475456 422.169 -2.52263 0 0 0 -0.0606487 0.998439
1547562351725052 423.641 -2.78447 0 0 0 -0.0761647 1.07421
1547562351975095 425.049 -3.08759 0 0 0 -0.15272 1.69756
1547562352226931 426.394 -3.3686 0 0 0 -0.148392 1.28329
1547562352479639 427.649 -3.75444 0 0 0 -0.222005 1.48483
1547562352732115 428.76 -4.17777 0 0 0 -0.217747 1.09306
1547562352982778 429.681 -4.78141 0 0 0 -0.245532 0.972213
1547562353233957 430.497 -5.51213 0 0 0 -0.312559 1.00641
1547562353483240 431.189 -6.25279 0 0 0 -0.355723 0.959193
1547562353732007 431.907 -6.99109 0 0 0 -0.403786 0.926831
1547562353979977 432.303 -7.96134 0 0 0 -0.452162 0.899729
1547562354228070 432.768 -8.79125 0 0 0 -0.496419 0.865444
1547562354475818 433.15 -9.73192 0 0 0 -0.543083 0.822372
1547562354723450 433.927 -10.5351 0 0 0 -0.590788 0.799235
1547562354972974 434.034 -11.437 0 0 0 -0.572621 0.683691
1547562355225435 433.951 -12.5003 0 0 0 -0.623572 0.662272
1547562355476423 433.804 -13.4297 0 0 0 -0.726519 0.68636
1547562355728217 433.731 -14.3466 0 0 0 -0.88864 0.75327
1547562355979695 433.279 -15.3056 0 0 0 -0.767063 0.569084
1547562356231061 432.884 -16.2433 0 0 0 -0.839441 0.542011
1547562356483159 434.463 -16.8683 0 0 0 -0.642756 0.394801
1547562356735123 433.571 -17.8389 0 0 0 -1.10906 0.5905
1547562356986018 433.488 -18.6006 0 0 0 -1.61221 0.75991
1547562357237966 432.781 -19.5812 0 0 0 -0.87946 0.374554
1547562357490155 431.65 -20.4832 0 0 0 -1.36181 0.52934
1547562357743893 430.546 -21.384 0 0 0 -1.33171 0.484731
1547562357996446 429.364 -22.3002 0 0 0 -0.941813 0.320977
1547562358247451 428.087 -23.192 0 0 0 -0.953559 0.303125
1547562358495539 426.655 -24.018 0 0 0 -1.28338 0.394766
1547562358743161 425.299 -24.9438 0 0 0 -1.35708 0.410911
1547562358991004 423.838 -25.8208 0 0 0 -1.20794 0.363055
1547562359237373 422.27 -26.7885 0 0 0 -1.00756 0.302373
1547562359483863 420.689 -27.814 0 0 0 -0.972565 0.291821
1547562359731317 419.062 -28.8345 0 0 0 -0.96073 0.287265
1547562359981744 417.348 -29.8711 0 0 0 -0.95586 0.283707
1547562360232012 415.575 -30.938 0 0 0 -0.949021 0.280525
1547562360482919 413.863 -32.0701 0 0 0 -0.954751 0.280569
1547562360734271 412.129 -33.1262 0 0 0 -0.959889 0.280204
1547562360985267 410.39 -34.1533 0 0 0 -0.960825 0.278274
1547562361238476 408.668 -35.2312 0 0 0 -0.957273 0.273461
1547562361491738 406.934 -36.2509 0 0 0 -0.954867 0.271906
1547562361743364 405.277 -37.2222 0 0 0 -0.962275 0.272943
1547562361993469 403.629 -38.1659 0 0 0 -0.965513 0.27194
1547562362243222 402.014 -39.1633 0 0 0 -0.971562 0.271081
1547562362493162 400.383 -40.1253 0 0 0 -0.958513 0.266154
1547562362743132 398.771 -41.0449 0 0 0 -0.962034 0.265144
1547562362992706 397.2 -41.9959 0 0 0 -0.987814 0.272715
1547562363242742 395.617 -42.8826 0 0 0 -0.955954 0.263162
1547562363493522 394.095 -43.7379 0 0 0 -0.964311 0.264798
1547562363744558 392.595 -44.5813 0 0 0 -0.96475 0.264344
1547562363996420 391.118 -45.3805 0 0 0 -0.964613 0.263768
1547562364247048 389.709 -46.2079 0 0 0 -0.964927 0.263587
1547562364497506 388.302 -46.9596 0 0 0 -0.96597 0.2629
1547562364748116 386.943 -47.7437 0 0 0 -0.96404 0.261288
1547562364998468 385.614 -48.4548 0 0 0 -0.970383 0.262726
1547562365248236 384.287 -49.1461 0 0 0 -0.965566 0.259715
1547562365497873 383.018 -49.8465 0 0 0 -0.97068 0.263068
1547562365747396 381.797 -50.5636 0 0 0 -0.967352 0.263339
1547562365996787 380.615 -51.2896 0 0 0 -0.965312 0.263847
1547562366245141 379.462 -51.968 0 0 0 -0.965695 0.26447
1547562366493980 378.288 -52.5591 0 0 0 -0.958969 0.262293
1547562366742407 377.156 -53.2385 0 0 0 -0.964459 0.263591
1547562366990902 376.057 -53.8784 0 0 0 -0.967074 0.263798
1547562367239369 374.989 -54.4496 0 0 0 -0.963998 0.261513
1547562367489599 373.948 -55.0451 0 0 0 -0.960527 0.262199
1547562367740314 372.864 -55.6563 0 0 0 -0.963057 0.261747
1547562367989977 371.802 -56.2127 0 0 0 -0.964789 0.260407
1547562368240590 370.792 -56.8271 0 0 0 -0.990098 0.263912
1547562368490129 369.747 -57.3185 0 0 0 -0.963743 0.254487
1547562368739724 368.68 -57.8627 0 0 0 -0.973774 0.255382
1547562368989814 367.635 -58.3886 0 0 0 -1.03738 0.272439
1547562369238991 366.588 -58.9795 0 0 0 -0.988457 0.258416
1547562369488618 365.479 -59.5558 0 0 0 -0.966068 0.25156
1547562369739555 364.408 -60.1147 0 0 0 -0.965889 0.251946
1547562369991741 363.274 -60.7059 0 0 0 -0.960689 0.249102
1547562370242826 362.202 -61.2838 0 0 0 -1.04482 0.265518
1547562370494015 361.114 -61.8765 0 0 0 -1.06316 0.271728
1547562370744231 360.022 -62.4525 0 0 0 -1.00872 0.258642
1547562370994896 358.961 -63.0416 0 0 0 -0.945693 0.24092
1547562371245050 357.865 -63.6186 0 0 0 -0.970674 0.245594
1547562371495174 356.8 -64.187 0 0 0 -1.0014 0.253753
1547562371744743 355.675 -64.7759 0 0 0 -0.977751 0.246481
1547562371993926 354.565 -65.3442 0 0 0 -0.974312 0.245911
1547562372242780 353.39 -65.9594 0 0 0 -0.96951 0.243701
1547562372492097 352.211 -66.5373 0 0 0 -0.958152 0.241298
1547562372740549 351.103 -67.1552 0 0 0 -0.98309 0.244656
1547562372988422 349.923 -67.7669 0 0 0 -0.918912 0.228802
1547562373237399 348.699 -68.4313 0 0 0 -0.986405 0.24444
1547562373487934 347.499 -69.0936 0 0 0 -1.00197 0.245253
1547562373737347 346.247 -69.7639 0 0 0 -0.980832 0.236764
1547562373986736 344.89 -70.3696 0 0 0 -0.970028 0.229623
1547562374236646 343.542 -70.9769 0 0 0 -0.973394 0.227122
1547562374485349 342.213 -71.6601 0 0 0 -0.973035 0.224309
1547562374734550 340.793 -72.3093 0 0 0 -0.975747 0.222259
1547562374984682 339.402 -72.9559 0 0 0 -0.982749 0.218859
1547562375233921 337.925 -73.6034 0 0 0 -0.98408 0.216925
1547562375483963 336.48 -74.2422 0 0 0 -0.970513 0.209583
1547562375735312 334.94 -74.882 0 0 0 -0.992828 0.213944
1547562375987255 333.329 -75.5315 0 0 0 -0.97752 0.211474
1547562376238078 331.707 -76.2643 0 0 0 -0.982884 0.211019
1547562376488659 330.067 -76.9403 0 0 0 -0.980778 0.208485
1547562376738844 328.378 -77.6493 0 0 0 -0.985239 0.208729
1547562376988969 326.69 -78.339 0 0 0 -0.994936 0.212205
1547562377238627 325.021 -79.0637 0 0 0 -1.0511 0.222548
1547562377488669 323.241 -79.8271 0 0 0 -1.27864 0.267287
1547562377737760 321.524 -80.5204 0 0 0 -1.05051 0.216928
1547562377988117 319.717 -81.2388 0 0 0 -1.14244 0.233217
1547562378235631 317.919 -82.0074 0 0 0 -1.04038 0.207105
1547562378484405 316.103 -82.7434 0 0 0 -1.28172 0.253791
1547562378732856 314.316 -83.3884 0 0 0 -1.23423 0.242201
1547562378982289 312.46 -84.1456 0 0 0 -1.06701 0.208383
1547562379231221 310.564 -84.879 0 0 0 -0.998597 0.193565
1547562379481658 308.688 -85.6189 0 0 0 -0.982821 0.189866
1547562379731128 306.776 -86.3436 0 0 0 -0.985854 0.190604
1547562379980778 304.946 -87.118 0 0 0 -0.98585 0.19156
1547562380231005 303.047 -87.8111 0 0 0 -0.992151 0.193217
1547562380480222 301.133 -88.546 0 0 0 -1.02186 0.201681
1547562380730023 299.245 -89.2681 0 0 0 -0.988666 0.198573
1547562380979524 297.315 -90.0436 0 0 0 -0.981157 0.199994
1547562381228554 295.412 -90.7822 0 0 0 -0.972761 0.202865
1547562381479146 293.478 -91.6047 0 0 0 -1.10011 0.230727
1547562381731284 291.546 -92.4246 0 0 0 -1.17112 0.24906
1547562381982482 289.647 -93.2332 0 0 0 -1.01716 0.21995
1547562382233531 287.722 -94.1302 0 0 0 -1.02632 0.222756
1547562382484157 285.777 -94.9742 0 0 0 -0.991859 0.215652
1547562382734667 283.852 -95.865 0 0 0 -0.980797 0.214068
1547562382984843 281.911 -96.7214 0 0 0 -0.977742 0.214584
1547562383233907 279.998 -97.6113 0 0 0 -0.976709 0.21703
1547562383483012 278.032 -98.5243 0 0 0 -0.973875 0.219589
1547562383732462 276.119 -99.4263 0 0 0 -0.978524 0.223254
1547562383981171 274.224 -100.347 0 0 0 -1.0517 0.240276
1547562384230539 272.249 -101.304 0 0 0 -1.00741 0.23161
1547562384478423 270.283 -102.268 0 0 0 -0.959657 0.224493
1547562384726279 268.292 -103.17 0 0 0 -0.982404 0.230431
1547562384975611 266.313 -104.179 0 0 0 -0.943411 0.225215
1547562385226408 264.316 -105.23 0 0 0 -0.979557 0.235609
1547562385476095 262.301 -106.162 0 0 0 -0.975614 0.236616
1547562385725660 260.322 -107.202 0 0 0 -0.962757 0.234276
1547562385975585 258.292 -108.176 0 0 0 -0.982077 0.235552
1547562386225815 256.25 -109.205 0 0 0 -1.12527 0.2709
1547562386477720 254.168 -110.125 0 0 0 -0.932278 0.222551
1547562386730068 252.059 -111.1 0 0 0 -0.976409 0.230359
1547562386980841 249.948 -112.106 0 0 0 -0.979513 0.230269
1547562387231559 247.893 -113.153 0 0 0 -0.974449 0.227926
1547562387481157 245.828 -114.144 0 0 0 -0.973696 0.226486
1547562387731013 243.769 -115.183 0 0 0 -0.979089 0.228736
1547562387980651 241.697 -116.155 0 0 0 -0.965465 0.224577
1547562388230547 239.644 -117.077 0 0 0 -1.01793 0.239119
1547562388480073 237.527 -118.073 0 0 0 -0.97683 0.230809
1547562388729550 235.46 -118.989 0 0 0 -0.976602 0.228903
1547562388979056 233.414 -119.968 0 0 0 -1.00742 0.236734
1547562389227522 231.382 -120.969 0 0 0 -0.975324 0.229392
1547562389476279 229.342 -121.955 0 0 0 -0.974948 0.231363
1547562389724971 227.312 -123.032 0 0 0 -0.991431 0.235433
1547562389973685 225.303 -124.13 0 0 0 -1.02049 0.239364
1547562390224762 223.413 -125.143 0 0 0 -0.979122 0.229518
1547562390473638 221.337 -126.176 0 0 0 -0.975921 0.228411
1547562390723317 219.27 -127.155 0 0 0 -0.973899 0.22756
1547562390973626 217.272 -128.144 0 0 0 -0.974097 0.227062
1547562391223167 215.199 -129.176 0 0 0 -0.977469 0.228549
1547562391472594 213.147 -130.133 0 0 0 -0.974095 0.228409
1547562391722317 211.177 -131.143 0 0 0 -0.969781 0.225768
1547562391972138 209.087 -132.123 0 0 0 -0.976474 0.226344
1547562392222752 207.053 -133.118 0 0 0 -0.97398 0.224681
1547562392475008 204.971 -134.145 0 0 0 -1.05389 0.246239
1547562392725990 202.942 -135.16 0 0 0 -0.991399 0.228776
