source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw,source_radar_timestamp,destination_radar_timestamp
1547562292152361,1547562291902246,0.000159,0.008842,-0.000000,0.000000,-0.000000,-0.000016,1547562292031484,1547562291780939
1547562292403126,1547562292152361,0.000273,-0.008043,-0.000000,-0.000000,-0.000000,0.000013,1547562292281148,1547562292031484
1547562292655224,1547562292403126,-0.000315,-0.004325,-0.000000,0.000000,0.000000,0.000005,1547562292532892,1547562292281148
1547562292907103,1547562292655224,-0.000123,0.000630,-0.000000,-0.000000,-0.000000,-0.000003,1547562292785542,1547562292532892
1547562293158113,1547562292907103,0.000112,0.000181,-0.000000,-0.000000,0.000000,0.000003,1547562293036478,1547562292785542
1547562293409276,1547562293158113,-0.000141,0.002779,-0.000000,0.000000,-0.000000,0.000002,1547562293287595,1547562293036478
1547562293660082,1547562293409276,0.000102,-0.001540,-0.000000,0.000000,-0.000000,0.000025,1547562293538934,1547562293287595
1547562293910297,1547562293660082,0.000023,-0.001623,-0.000000,-0.000000,-0.000000,-0.000022,1547562293788979,1547562293538934
1547562294160399,1547562293910297,0.000328,-0.000454,-0.000000,0.000000,-0.000000,0.000019,1547562294039147,1547562293788979
1547562294410213,1547562294160399,0.000355,0.000689,-0.000000,0.000000,0.000000,-0.000013,1547562294289478,1547562294039147
1547562294659408,1547562294410213,0.000037,0.002334,-0.000000,0.000000,0.000000,-0.000029,1547562294538653,1547562294289478
1547562294908587,1547562294659408,0.000128,-0.001575,-0.000000,-0.000000,0.000000,0.000010,1547562294787876,1547562294538653
1547562295156868,1547562294908587,-0.000217,-0.000775,-0.000000,0.000000,-0.000000,0.000013,1547562295036865,1547562294787876
1547562295405443,1547562295156868,-0.000403,0.000148,-0.000000,0.000000,0.000000,-0.000009,1547562295284629,1547562295036865
1547562295655952,1547562295405443,0.000031,-0.000607,-0.000000,0.000000,0.000000,-0.000018,1547562295534234,1547562295284629
1547562295906495,1547562295655952,0.000115,0.000156,-0.000000,-0.000000,0.000000,-0.000044,1547562295785509,1547562295534234
1547562296156391,1547562295906495,0.000672,0.002125,-0.000000,-0.000000,-0.000000,-0.000019,1547562296035111,1547562295785509
1547562296407002,1547562296156391,0.000949,0.000495,-0.000000,0.000000,-0.000000,0.000030,1547562296285427,1547562296035111
1547562296657206,1547562296407002,0.004345,-0.001812,-0.000000,0.000000,0.000000,0.000395,1547562296536187,1547562296285427
1547562296907030,1547562296657206,0.019265,-0.000717,-0.000000,-0.000000,-0.000000,0.000865,1547562296786128,1547562296536187
1547562297157501,1547562296907030,0.041809,-0.001529,-0.000000,0.000000,0.000000,0.001776,1547562297035911,1547562296786128
1547562297409289,1547562297157501,0.044611,0.004906,-0.000000,0.000000,-0.000000,0.003417,1547562297287221,1547562297035911
1547562297660577,1547562297409289,0.095242,0.012779,-0.000000,0.000000,-0.000000,0.006079,1547562297539073,1547562297287221
1547562297911725,1547562297660577,0.090812,0.002226,-0.000000,0.000000,-0.000000,0.010738,1547562297789960,1547562297539073
1547562298162878,1547562297911725,0.172164,0.009786,-0.000000,-0.000000,-0.000000,0.015703,1547562298041464,1547562297789960
1547562298413663,1547562298162878,0.249893,0.021440,-0.000000,-0.000000,0.000000,0.020853,1547562298292078,1547562298041464
1547562298664677,1547562298413663,0.302211,0.027108,-0.000000,-0.000000,-0.000000,0.025152,1547562298542940,1547562298292078
1547562298915228,1547562298664677,0.338784,0.028734,-0.000000,0.000000,-0.000000,0.028365,1547562298794263,1547562298542940
1547562299164884,1547562298915228,0.373819,0.031799,-0.000000,0.000000,-0.000000,0.030684,1547562299043893,1547562298794263
1547562299414825,1547562299164884,0.402353,0.032676,-0.000000,-0.000000,-0.000000,0.032659,1547562299293667,1547562299043893
1547562299664632,1547562299414825,0.435144,0.029004,-0.000000,-0.000000,-0.000000,0.032418,1547562299543998,1547562299293667
1547562299912432,1547562299664632,0.461173,0.024129,-0.000000,-0.000000,0.000000,0.031180,1547562299792975,1547562299543998
1547562300160987,1547562299912432,0.493118,0.041292,-0.000000,-0.000000,-0.000000,0.026085,1547562300039813,1547562299792975
1547562300410157,1547562300160987,0.536313,0.015767,-0.000000,-0.000000,-0.000000,0.013699,1547562300290086,1547562300039813
1547562300658222,1547562300410157,0.594914,0.000515,-0.000000,-0.000000,-0.000000,0.009906,1547562300537910,1547562300290086
1547562300907498,1547562300658222,0.650594,-0.002436,-0.000000,0.000000,-0.000000,-0.000326,1547562300786295,1547562300537910
1547562301158059,1547562300907498,0.706526,-0.007680,-0.000000,0.000000,-0.000000,-0.009631,1547562301036734,1547562300786295
1547562301407576,1547562301158059,0.761050,-0.025587,-0.000000,-0.000000,-0.000000,-0.015493,1547562301287050,1547562301036734
1547562301657139,1547562301407576,0.841380,-0.028482,0.000000,-0.000000,-0.000000,-0.021982,1547562301535952,1547562301287050
1547562301907070,1547562301657139,0.930464,-0.035587,-0.000000,0.000000,0.000000,-0.027348,1547562301786113,1547562301535952
1547562302156619,1547562301907070,1.003537,-0.044357,-0.000000,-0.000000,-0.000000,-0.030428,1547562302035914,1547562301786113
1547562302406682,1547562302156619,1.091118,-0.046981,-0.000000,0.000000,-0.000000,-0.032948,1547562302285141,1547562302035914
1547562302656579,1547562302406682,1.189497,-0.047204,-0.000000,-0.000000,-0.000000,-0.024906,1547562302535954,1547562302285141
1547562302905256,1547562302656579,1.213122,-0.018788,-0.000000,0.000000,-0.000000,-0.018695,1547562302784722,1547562302535954
1547562303155196,1547562302905256,1.175073,-0.009443,-0.000000,0.000000,0.000000,-0.017624,1547562303033701,1547562302784722
1547562303405762,1547562303155196,1.479133,-0.062624,-0.000000,-0.000000,-0.000000,-0.015998,1547562303284566,1547562303033701
1547562303656782,1547562303405762,1.480868,-0.034296,0.000000,0.000000,0.000000,-0.016755,1547562303534696,1547562303284566
1547562303908701,1547562303656782,1.495352,-0.028140,-0.000000,0.000000,-0.000000,-0.014411,1547562303786643,1547562303534696
1547562304159623,1547562303908701,1.537957,-0.023600,-0.000000,0.000000,-0.000000,-0.008610,1547562304038549,1547562303786643
1547562304409738,1547562304159623,1.578166,-0.007369,-0.000000,-0.000000,-0.000000,-0.003741,1547562304288208,1547562304038549
1547562304660243,1547562304409738,1.526114,-0.005612,-0.000000,-0.000000,-0.000000,0.001061,1547562304538870,1547562304288208
1547562304910499,1547562304660243,1.587835,-0.006198,-0.000000,-0.000000,0.000000,-0.001121,1547562304789378,1547562304538870
1547562305159862,1547562304910499,1.671023,-0.015453,-0.000000,-0.000000,0.000000,-0.002366,1547562305039171,1547562304789378
1547562305409794,1547562305159862,1.742972,-0.019349,-0.000000,0.000000,-0.000000,-0.002334,1547562305288129,1547562305039171
1547562305658199,1547562305409794,1.747710,-0.017135,0.000000,-0.000000,-0.000000,-0.002625,1547562305537656,1547562305288129
1547562305906912,1547562305658199,1.726658,-0.007139,0.000000,-0.000000,0.000000,-0.003199,1547562305786436,1547562305537656
1547562306155664,1547562305906912,1.754200,-0.008769,-0.000000,-0.000000,-0.000000,-0.000167,1547562306034971,1547562305786436
1547562306404103,1547562306155664,1.764261,-0.008826,-0.000000,-0.000000,-0.000000,-0.001198,1547562306284342,1547562306034971
1547562306652346,1547562306404103,1.787906,-0.005639,-0.000000,-0.000000,-0.000000,-0.000799,1547562306531785,1547562306284342
1547562306902260,1547562306652346,1.805778,-0.003536,-0.000000,0.000000,-0.000000,-0.000035,1547562306780867,1547562306531785
1547562307152504,1547562306902260,1.940784,-0.007174,0.000000,-0.000000,0.000000,-0.001777,1547562307031688,1547562306780867
1547562307401748,1547562307152504,1.930358,-0.014235,-0.000000,-0.000000,-0.000000,0.000703,1547562307281148,1547562307031688
1547562307651355,1547562307401748,1.972178,-0.009763,-0.000000,0.000000,0.000000,-0.000674,1547562307530212,1547562307281148
1547562307900772,1547562307651355,1.946316,-0.004981,-0.000000,-0.000000,-0.000000,-0.003339,1547562307780160,1547562307530212
1547562308150069,1547562307900772,1.847769,-0.007888,-0.000000,0.000000,-0.000000,-0.001288,1547562308029231,1547562307780160
1547562308399449,1547562308150069,1.931716,-0.005155,-0.000000,0.000000,-0.000000,-0.002715,1547562308278508,1547562308029231
1547562308648900,1547562308399449,1.939492,-0.009646,0.000000,-0.000000,-0.000000,-0.003209,1547562308528227,1547562308278508
1547562308898398,1547562308648900,1.946755,-0.008961,-0.000000,-0.000000,-0.000000,-0.000629,1547562308777275,1547562308528227
1547562309148575,1547562308898398,1.976915,-0.001138,-0.000000,0.000000,0.000000,0.002712,1547562309027284,1547562308777275
1547562309399943,1547562309148575,2.000144,0.002612,-0.000000,0.000000,-0.000000,0.000801,1547562309277847,1547562309027284
1547562309651841,1547562309399943,1.997218,-0.003215,-0.000000,-0.000000,-0.000000,-0.002300,1547562309529969,1547562309277847
1547562309902760,1547562309651841,2.023418,-0.002527,-0.000000,-0.000000,-0.000000,-0.000599,1547562309781656,1547562309529969
1547562310153035,1547562309902760,2.006774,-0.002266,-0.000000,-0.000000,-0.000000,0.000595,1547562310031521,1547562309781656
1547562310403279,1547562310153035,2.003270,-0.006191,-0.000000,0.000000,-0.000000,0.000034,1547562310282281,1547562310031521
1547562310653238,1547562310403279,2.018862,-0.001542,0.000000,0.000000,-0.000000,0.001753,1547562310532016,1547562310282281
1547562310902962,1547562310653238,2.194921,-0.010630,-0.000000,0.000000,0.000000,0.002966,1547562310782223,1547562310532016
1547562311152471,1547562310902962,2.201084,-0.001809,-0.000000,-0.000000,-0.000000,0.002412,1547562311031630,1547562310782223
1547562311401450,1547562311152471,2.151209,-0.012999,-0.000000,0.000000,-0.000000,0.002457,1547562311281166,1547562311031630
1547562311650244,1547562311401450,2.082401,-0.003332,-0.000000,0.000000,-0.000000,0.002902,1547562311529469,1547562311281166
1547562311899493,1547562311650244,2.109666,0.001646,-0.000000,-0.000000,0.000000,0.000846,1547562311778696,1547562311529469
1547562312148659,1547562311899493,2.217546,-0.009697,-0.000000,-0.000000,0.000000,0.000028,1547562312028083,1547562311778696
1547562312397188,1547562312148659,2.217945,-0.016525,-0.000000,-0.000000,-0.000000,0.000168,1547562312276927,1547562312028083
1547562312645577,1547562312397188,2.173693,-0.010514,-0.000000,-0.000000,0.000000,0.002222,1547562312525218,1547562312276927
1547562312894105,1547562312645577,2.156219,-0.007896,-0.000000,0.000000,-0.000000,0.001461,1547562312773733,1547562312525218
1547562313142569,1547562312894105,2.202048,-0.002650,-0.000000,0.000000,-0.000000,0.001885,1547562313022117,1547562312773733
1547562313391754,1547562313142569,2.206420,-0.008263,0.000000,-0.000000,0.000000,-0.000187,1547562313270529,1547562313022117
1547562313642043,1547562313391754,2.192793,-0.007528,-0.000000,-0.000000,-0.000000,0.001615,1547562313520809,1547562313270529
1547562313891604,1547562313642043,2.245516,-0.007203,-0.000000,-0.000000,-0.000000,0.000418,1547562313770946,1547562313520809
1547562314141473,1547562313891604,2.304305,-0.000659,-0.000000,0.000000,-0.000000,-0.000072,1547562314020232,1547562313770946
1547562314391307,1547562314141473,2.300899,-0.000822,-0.000000,-0.000000,-0.000000,0.000959,1547562314270582,1547562314020232
1547562314640517,1547562314391307,2.375244,0.006365,-0.000000,0.000000,-0.000000,-0.000638,1547562314519665,1547562314270582
1547562314890311,1547562314640517,2.332550,0.001226,-0.000000,0.000000,0.000000,-0.000918,1547562314769195,1547562314519665
1547562315139957,1547562314890311,2.320378,-0.001775,-0.000000,-0.000000,-0.000000,-0.000947,1547562315019190,1547562314769195
1547562315389678,1547562315139957,2.313187,-0.006009,-0.000000,0.000000,-0.000000,-0.000440,1547562315268407,1547562315019190
1547562315641254,1547562315389678,2.412979,-0.008066,-0.000000,0.000000,-0.000000,0.000716,1547562315518871,1547562315268407
1547562315893090,1547562315641254,2.399909,-0.004850,-0.000000,0.000000,0.000000,0.001831,1547562315771527,1547562315518871
1547562316143682,1547562315893090,2.319289,0.014296,-0.000000,0.000000,0.000000,0.001467,1547562316022309,1547562315771527
1547562316394627,1547562316143682,2.185976,0.000918,-0.000000,0.000000,0.000000,-0.000614,1547562316272865,1547562316022309
1547562316645270,1547562316394627,2.131471,-0.005825,-0.000000,0.000000,0.000000,-0.001046,1547562316524154,1547562316272865
1547562316895113,1547562316645270,2.387656,0.004816,-0.000000,-0.000000,0.000000,0.000534,1547562316774013,1547562316524154
1547562317145058,1547562316895113,2.343113,0.005419,-0.000000,-0.000000,-0.000000,0.002371,1547562317023983,1547562316774013
1547562317394732,1547562317145058,2.361485,0.001138,-0.000000,-0.000000,0.000000,0.002889,1547562317273851,1547562317023983
1547562317644183,1547562317394732,2.367670,0.008660,-0.000000,-0.000000,-0.000000,0.003950,1547562317523312,1547562317273851
1547562317893339,1547562317644183,2.289137,0.023866,-0.000000,-0.000000,-0.000000,0.002897,1547562317772777,1547562317523312
1547562318141973,1547562317893339,2.175039,0.015236,-0.000000,-0.000000,0.000000,0.000653,1547562318021477,1547562317772777
1547562318390786,1547562318141973,2.553522,-0.044491,-0.000000,-0.000000,-0.000000,0.002895,1547562318270191,1547562318021477
1547562318639563,1547562318390786,2.407181,-0.012951,-0.000000,-0.000000,-0.000000,0.003321,1547562318519084,1547562318270191
1547562318887927,1547562318639563,2.347596,-0.011275,-0.000000,-0.000000,0.000000,0.003064,1547562318767702,1547562318519084
1547562319136123,1547562318887927,2.295369,-0.001574,-0.000000,-0.000000,0.000000,0.002528,1547562319015843,1547562318767702
1547562319384739,1547562319136123,2.118220,0.001080,-0.000000,-0.000000,0.000000,0.002990,1547562319264063,1547562319015843
1547562319634738,1547562319384739,2.361019,0.003413,-0.000000,0.000000,-0.000000,0.002743,1547562319513317,1547562319264063
1547562319884809,1547562319634738,2.346869,-0.000043,-0.000000,-0.000000,-0.000000,0.002582,1547562319764097,1547562319513317
1547562320134352,1547562319884809,2.380092,-0.005808,-0.000000,-0.000000,0.000000,0.002370,1547562320013437,1547562319764097
1547562320383980,1547562320134352,2.395963,-0.006174,-0.000000,0.000000,0.000000,0.000403,1547562320263078,1547562320013437
1547562320633867,1547562320383980,2.378280,-0.024242,-0.000000,0.000000,-0.000000,-0.001594,1547562320512724,1547562320263078
1547562320883805,1547562320633867,2.387354,-0.021074,-0.000000,0.000000,0.000000,-0.002459,1547562320762697,1547562320512724
1547562321133454,1547562320883805,2.315810,-0.021387,-0.000000,0.000000,-0.000000,-0.002176,1547562321012615,1547562320762697
1547562321383214,1547562321133454,2.305283,-0.010031,-0.000000,0.000000,-0.000000,-0.002499,1547562321262220,1547562321012615
1547562321632358,1547562321383214,2.334941,-0.015151,-0.000000,-0.000000,-0.000000,-0.001584,1547562321511721,1547562321262220
1547562321882353,1547562321632358,2.363771,-0.022226,-0.000000,-0.000000,0.000000,-0.000724,1547562321760935,1547562321511721
1547562322133645,1547562321882353,2.322515,-0.012752,0.000000,-0.000000,-0.000000,-0.000063,1547562322011515,1547562321760935
1547562322385252,1547562322133645,2.308237,-0.007825,-0.000000,-0.000000,-0.000000,-0.000007,1547562322263712,1547562322011515
1547562322635923,1547562322385252,2.273257,-0.001618,-0.000000,0.000000,-0.000000,-0.000580,1547562322514444,1547562322263712
1547562322886856,1547562322635923,2.277403,0.004400,-0.000000,-0.000000,-0.000000,0.000040,1547562322765265,1547562322514444
1547562323137253,1547562322886856,2.311706,-0.003945,-0.000000,0.000000,0.000000,0.001044,1547562323016254,1547562322765265
1547562323387032,1547562323137253,2.248759,-0.005324,-0.000000,0.000000,-0.000000,0.002030,1547562323265956,1547562323016254
1547562323637345,1547562323387032,2.248953,-0.000752,0.000000,-0.000000,-0.000000,0.004114,1547562323516153,1547562323265956
1547562323886743,1547562323637345,2.230781,0.014662,-0.000000,0.000000,0.000000,0.006334,1547562323766167,1547562323516153
1547562324135668,1547562323886743,2.233519,0.007466,-0.000000,-0.000000,-0.000000,0.006311,1547562324014987,1547562323766167
1547562324384472,1547562324135668,2.220979,0.007905,-0.000000,0.000000,-0.000000,0.007334,1547562324264145,1547562324014987
1547562324633295,1547562324384472,2.198992,0.019110,-0.000000,0.000000,-0.000000,0.012486,1547562324512703,1547562324264145
1547562324881891,1547562324633295,2.164123,0.019796,-0.000000,-0.000000,-0.000000,0.013166,1547562324761460,1547562324512703
1547562325130437,1547562324881891,2.176152,0.015954,0.000000,0.000000,-0.000000,0.011864,1547562325010097,1547562324761460
1547562325378818,1547562325130437,2.120325,0.010524,-0.000000,-0.000000,-0.000000,0.009786,1547562325258385,1547562325010097
1547562325627820,1547562325378818,1.863085,0.010423,-0.000000,0.000000,-0.000000,0.006432,1547562325507057,1547562325258385
1547562325877634,1547562325627820,2.163708,0.008439,-0.000000,-0.000000,-0.000000,0.004421,1547562325756274,1547562325507057
1547562326127795,1547562325877634,2.198160,0.001040,-0.000000,-0.000000,-0.000000,0.002597,1547562326006842,1547562325756274
1547562326377232,1547562326127795,2.195161,-0.005991,-0.000000,-0.000000,-0.000000,0.000179,1547562326256517,1547562326006842
1547562326627091,1547562326377232,2.188684,0.001898,-0.000000,-0.000000,-0.000000,-0.001014,1547562326506000,1547562326256517
1547562326876876,1547562326627091,2.211978,-0.006266,-0.000000,-0.000000,-0.000000,-0.002827,1547562326755996,1547562326506000
1547562327126318,1547562326876876,2.177527,-0.007435,-0.000000,0.000000,-0.000000,-0.001531,1547562327005549,1547562326755996
1547562327375976,1547562327126318,2.175030,-0.004776,0.000000,0.000000,-0.000000,-0.001747,1547562327254977,1547562327005549
1547562327625684,1547562327375976,2.180948,-0.011695,-0.000000,0.000000,-0.000000,-0.001135,1547562327504737,1547562327254977
1547562327875718,1547562327625684,2.187893,-0.005351,-0.000000,-0.000000,0.000000,0.000730,1547562327754441,1547562327504737
1547562328127056,1547562327875718,2.207932,-0.007056,-0.000000,-0.000000,-0.000000,0.003259,1547562328004913,1547562327754441
1547562328378412,1547562328127056,2.198670,0.003675,-0.000000,-0.000000,-0.000000,0.003365,1547562328256661,1547562328004913
1547562328629320,1547562328378412,2.191933,0.002673,-0.000000,-0.000000,-0.000000,0.004764,1547562328507960,1547562328256661
1547562328880021,1547562328629320,2.214671,-0.001509,-0.000000,-0.000000,-0.000000,0.001790,1547562328758626,1547562328507960
1547562329130575,1547562328880021,2.234545,-0.003894,-0.000000,0.000000,-0.000000,0.002519,1547562329009091,1547562328758626
1547562329381004,1547562329130575,2.217842,-0.001574,-0.000000,0.000000,-0.000000,0.002227,1547562329259725,1547562329009091
1547562329631050,1547562329381004,2.164309,-0.001426,-0.000000,0.000000,-0.000000,0.002473,1547562329510009,1547562329259725
1547562329880539,1547562329631050,2.146268,-0.001996,-0.000000,0.000000,-0.000000,0.002943,1547562329759722,1547562329510009
1547562330129860,1547562329880539,2.189206,0.002257,-0.000000,0.000000,0.000000,0.002254,1547562330009069,1547562329759722
1547562330378807,1547562330129860,2.199509,-0.000979,-0.000000,0.000000,-0.000000,0.000230,1547562330258303,1547562330009069
1547562330627163,1547562330378807,2.202334,-0.008648,-0.000000,-0.000000,-0.000000,-0.000907,1547562330506824,1547562330258303
1547562330875734,1547562330627163,2.194156,-0.017648,-0.000000,0.000000,0.000000,-0.004730,1547562330755314,1547562330506824
1547562331124305,1547562330875734,2.201445,-0.013143,0.000000,0.000000,-0.000000,-0.004883,1547562331003958,1547562330755314
1547562331372966,1547562331124305,2.103279,-0.014640,-0.000000,0.000000,-0.000000,-0.004019,1547562331252442,1547562331003958
1547562331622495,1547562331372966,2.004696,-0.012851,-0.000000,0.000000,0.000000,-0.003468,1547562331501418,1547562331252442
1547562331872625,1547562331622495,2.238586,-0.007744,-0.000000,0.000000,0.000000,0.000105,1547562331751598,1547562331501418
1547562332122464,1547562331872625,2.192526,-0.001733,-0.000000,0.000000,0.000000,0.001589,1547562332001672,1547562331751598
1547562332372277,1547562332122464,2.193045,-0.004582,-0.000000,-0.000000,0.000000,0.001793,1547562332251328,1547562332001672
1547562332621781,1547562332372277,2.099659,-0.010549,-0.000000,0.000000,0.000000,0.001484,1547562332501011,1547562332251328
1547562332871192,1547562332621781,2.057642,-0.007212,-0.000000,-0.000000,-0.000000,-0.000507,1547562332750296,1547562332501011
1547562333120871,1547562332871192,2.269864,-0.010663,-0.000000,0.000000,-0.000000,-0.000317,1547562332999914,1547562332750296
1547562333370897,1547562333120871,2.252564,-0.014946,-0.000000,-0.000000,-0.000000,0.000259,1547562333249676,1547562332999914
1547562333620507,1547562333370897,2.246701,-0.007110,-0.000000,0.000000,0.000000,-0.001208,1547562333499607,1547562333249676
1547562333870248,1547562333620507,2.176716,-0.012703,-0.000000,0.000000,0.000000,-0.000985,1547562333749357,1547562333499607
1547562334120050,1547562333870248,2.113939,-0.012528,-0.000000,-0.000000,-0.000000,-0.000368,1547562333999007,1547562333749357
1547562334370134,1547562334120050,2.068935,-0.011319,-0.000000,-0.000000,0.000000,-0.001034,1547562334248713,1547562333999007
1547562334621468,1547562334370134,2.318088,-0.008457,-0.000000,0.000000,-0.000000,-0.001115,1547562334499352,1547562334248713
1547562334872958,1547562334621468,2.303047,-0.005676,-0.000000,0.000000,-0.000000,-0.001362,1547562334751537,1547562334499352
1547562335123859,1547562334872958,2.335860,-0.006724,-0.000000,-0.000000,0.000000,-0.001189,1547562335002423,1547562334751537
1547562335374278,1547562335123859,2.308036,-0.008772,-0.000000,-0.000000,0.000000,-0.002492,1547562335252931,1547562335002423
1547562335624294,1547562335374278,2.282175,-0.010641,-0.000000,0.000000,-0.000000,-0.001998,1547562335503343,1547562335252931
1547562335874184,1547562335624294,2.384469,-0.021781,-0.000000,-0.000000,0.000000,-0.007354,1547562335753173,1547562335503343
1547562336123728,1547562335874184,2.370638,-0.018806,-0.000000,-0.000000,-0.000000,-0.005457,1547562336002995,1547562335753173
1547562336372697,1547562336123728,2.366962,-0.017303,-0.000000,0.000000,-0.000000,-0.006536,1547562336252354,1547562336002995
1547562336622032,1547562336372697,2.335455,-0.009116,0.000000,-0.000000,0.000000,-0.004135,1547562336500861,1547562336252354
1547562336871072,1547562336622032,2.338225,-0.019136,-0.000000,0.000000,0.000000,-0.002866,1547562336750934,1547562336500861
1547562337119663,1547562336871072,2.220150,-0.011249,-0.000000,-0.000000,-0.000000,-0.002630,1547562336998979,1547562336750934
1547562337368400,1547562337119663,2.298409,-0.010344,-0.000000,-0.000000,0.000000,-0.002677,1547562337248204,1547562336998979
1547562337616488,1547562337368400,2.339061,-0.007260,-0.000000,0.000000,-0.000000,-0.002908,1547562337496231,1547562337248204
1547562337865364,1547562337616488,2.327359,-0.015081,-0.000000,0.000000,-0.000000,-0.005073,1547562337744514,1547562337496231
1547562338115590,1547562337865364,2.267707,-0.019704,-0.000000,0.000000,0.000000,-0.007460,1547562337993784,1547562337744514
1547562338366277,1547562338115590,2.241940,-0.024526,-0.000000,-0.000000,-0.000000,-0.008728,1547562338245349,1547562337993784
1547562338615857,1547562338366277,2.324282,-0.024992,-0.000000,0.000000,0.000000,-0.007545,1547562338495187,1547562338245349
1547562338865486,1547562338615857,2.380588,-0.023162,-0.000000,-0.000000,-0.000000,-0.006635,1547562338744393,1547562338495187
1547562339115208,1547562338865486,2.368927,-0.016384,-0.000000,-0.000000,0.000000,-0.004898,1547562338994243,1547562338744393
1547562339364618,1547562339115208,2.389243,-0.016287,-0.000000,-0.000000,-0.000000,-0.007166,1547562339244048,1547562338994243
1547562339614781,1547562339364618,2.391077,-0.018453,-0.000000,-0.000000,-0.000000,-0.007291,1547562339492896,1547562339244048
1547562339863540,1547562339614781,2.247596,-0.022776,-0.000000,-0.000000,-0.000000,-0.006912,1547562339743032,1547562339492896
1547562340113681,1547562339863540,2.335974,-0.018734,-0.000000,0.000000,-0.000000,-0.007060,1547562339991971,1547562339743032
1547562340365443,1547562340113681,2.425140,-0.017340,-0.000000,0.000000,0.000000,-0.006966,1547562340243337,1547562339991971
1547562340617832,1547562340365443,2.421100,-0.019725,-0.000000,-0.000000,-0.000000,-0.007084,1547562340495481,1547562340243337
1547562340867785,1547562340617832,2.288424,-0.016207,-0.000000,0.000000,-0.000000,-0.006612,1547562340746452,1547562340495481
1547562341118508,1547562340867785,2.316565,-0.016943,-0.000000,0.000000,0.000000,-0.006498,1547562340996897,1547562340746452
